gameid,Blue_bot_champion,Blue_jng_champion,Blue_mid_champion,Blue_sup_champion,Blue_top_champion,Red_bot_champion,Red_jng_champion,Red_mid_champion,Red_sup_champion,Red_top_champion,Blue_bot_player_champ_wr,Blue_jng_player_champ_wr,Blue_mid_player_champ_wr,Blue_sup_player_champ_wr,Blue_top_player_champ_wr,Red_bot_player_champ_wr,Red_jng_player_champ_wr,Red_mid_player_champ_wr,Red_sup_player_champ_wr,Red_top_player_champ_wr,Blue_bot_player_recent_form,Blue_jng_player_recent_form,Blue_mid_player_recent_form,Blue_sup_player_recent_form,Blue_top_player_recent_form,Red_bot_player_recent_form,Red_jng_player_recent_form,Red_mid_player_recent_form,Red_sup_player_recent_form,Red_top_player_recent_form,blue_win_label,patch,teamname_blue,teamname_red
LOLTMNT02_52445,Ezreal,Xin Zhao,Orianna,Maokai,Zac,Varus,Viego,LeBlanc,Nautilus,K'Sante,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.2,0.2,0.5,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,14.03,FURIA Youth,XV eSports
LOLTMNT02_52502,Smolder,Nocturne,Orianna,Rakan,K'Sante,Senna,Vi,Azir,Nautilus,Gwen,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1,14.03,Vivo Keyd Stars Academy,paiN Gaming Academy
LOLTMNT02_53250,Smolder,Nocturne,Twisted Fate,Nautilus,Rumble,Kalista,Maokai,Taliyah,Alistar,Udyr,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0,14.03,Fluxo Academy,Liberty Academy
LOLTMNT02_53292,Tahm Kench,Rell,Hwei,Senna,Jax,Smolder,Lee Sin,Orianna,Nautilus,Aatrox,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.03,KaBuM! Academy,Flamengo Academy
LOLTMNT02_53325,Kalista,Xin Zhao,Azir,Ashe,K'Sante,Varus,Rell,Yone,Nautilus,Rumble,0.5,0.0,0.0,0.5,0.5,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0,14.03,INTZ Academy,Los Grandes Academy
LOLTMNT02_53348,Senna,Rell,Tristana,Tahm Kench,Rumble,Xayah,Nocturne,Orianna,Nautilus,Twisted Fate,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,1,14.03,RED Academy,LOUD Academy
LOLTMNT02_54965,Varus,Vi,Hwei,Rell,Gnar,Aphelios,Xin Zhao,Azir,Maokai,K'Sante,0.0,0.6666666666666666,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,14.03,Fluxo,Los Grandes
LOLTMNT02_54995,Zeri,Viego,Orianna,Rell,Udyr,Varus,Xin Zhao,Azir,Nautilus,K'Sante,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1,14.03,RED Canids,INTZ
LOLTMNT02_55814,Varus,Sejuani,Taliyah,Leona,Jax,Smolder,Lee Sin,Azir,Nautilus,Poppy,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1,14.03,LOUD,paiN Gaming
LOLTMNT02_55871,Lucian,Maokai,LeBlanc,Braum,Gnar,Smolder,Xin Zhao,Azir,Nautilus,Zac,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,14.03,Vivo Keyd Stars,KaBuM! Esports
LOLTMNT02_55948,Sivir,Maokai,Azir,Rakan,Darius,Zeri,Xin Zhao,Taliyah,Nautilus,Gragas,0.5,0.0,0.2,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,1,14.03,Liberty,FURIA
LOLTMNT02_56368,Kalista,Sejuani,Hwei,Renata Glasc,Yone,Varus,Lee Sin,Azir,Milio,K'Sante,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0,14.03,KaBuM! Esports,Fluxo
LOLTMNT02_56495,Smolder,Viego,Azir,Nautilus,K'Sante,Varus,Sejuani,Orianna,Leona,Garen,1.0,1.0,0.3333333333333333,0.6,0.75,1.0,1.0,0.6666666666666666,1.0,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.03,Liberty,LOUD
LOLTMNT02_56897,Senna,Sejuani,Azir,Ornn,Aatrox,Ziggs,Viego,LeBlanc,Nautilus,Rumble,0.6666666666666666,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,1,14.03,paiN Gaming Academy,INTZ Academy
LOLTMNT02_56963,Varus,Viego,LeBlanc,Rell,Ornn,Smolder,Vi,Orianna,Nautilus,Camille,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.6,0.5,0.6,0.6,0.6,1.0,1.0,0.5,1.0,1.0,0,14.03,Fluxo Academy,Vivo Keyd Stars Academy
LOLTMNT02_56969,Kalista,Vi,Taliyah,Renata Glasc,Aatrox,Draven,Rell,Orianna,Varus,K'Sante,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.2,0.2,0.5,0.2,0.4,0.4,0.4,0.4,0.4,0,14.03,XV eSports,Liberty Academy
LOLTMNT02_57382,Varus,Viego,Azir,Rell,Zac,Zeri,Nocturne,Orianna,Nautilus,K'Sante,0.5,0.5,0.6,0.5,0.5,1.0,0.0,0.5,0.75,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.03,Los Grandes,RED Canids
LOLTMNT02_57410,Sivir,Vi,Annie,Nautilus,Rumble,Ashe,Rell,Taliyah,Tahm Kench,Twisted Fate,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.8,0.8,0,14.03,INTZ,Vivo Keyd Stars
LOLTMNT02_57465,Kai'Sa,Sejuani,Hwei,Pyke,Aatrox,Kalista,Lee Sin,Azir,Nautilus,Yone,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.2,0.0,0.0,0.2,0.8,0.8,0.8,0.8,0.8,0,14.03,FURIA,paiN Gaming
LOLTMNT02_57862,Varus,Poppy,Taliyah,Rell,Aatrox,Smolder,Jarvan IV,Azir,Nautilus,Gwen,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.03,LOUD Academy,KaBuM! Academy
LOLTMNT02_57880,Lucian,Rell,LeBlanc,Nami,Twisted Fate,Aphelios,Xin Zhao,Taliyah,Milio,K'Sante,0.5,1.0,0.5,0.0,0.5,0.6666666666666666,1.0,0.5,0.5,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0,14.03,RED Academy,Flamengo Academy
LOLTMNT02_57912,Lucian,Vi,Karma,Milio,K'Sante,Smolder,Rell,Akali,Nautilus,Aatrox,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.2,0.5,1.0,0.2,0.5,0,14.03,Los Grandes Academy,FURIA Youth
LOLTMNT02_58455,Smolder,Lee Sin,LeBlanc,Leona,K'Sante,Jinx,Poppy,Azir,Nautilus,Gwen,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0,14.03,INTZ Academy,KaBuM! Academy
LOLTMNT02_58487,Kalista,Sejuani,Akali,Nautilus,Jax,Draven,Rell,Orianna,Pyke,Poppy,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,1,14.03,XV eSports,paiN Gaming Academy
LOLTMNT02_58524,Kalista,Nocturne,Orianna,Blitzcrank,Nidalee,Varus,Rell,Akali,Renata Glasc,Rumble,1.0,1.0,1.0,0.5,0.5,0.75,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,1,14.03,Vivo Keyd Stars Academy,Los Grandes Academy
LOLTMNT02_58557,Lucian,Sejuani,Azir,Milio,K'Sante,Kai'Sa,Rell,Orianna,Nautilus,Aatrox,0.5,0.0,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,0.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.4,0.4,0.4,1,14.03,Flamengo Academy,Fluxo Academy
LOLTMNT02_58576,Kalista,Maokai,Taliyah,Alistar,Aatrox,Smolder,Rell,Tristana,Nautilus,Gwen,0.5,0.6666666666666666,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,1,14.03,Liberty Academy,RED Academy
LOLTMNT02_59467,Seraphine,Maokai,Yone,Alistar,Aatrox,Varus,Sejuani,Taliyah,Nautilus,Jax,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.5,0.5,0.4,1.0,1.0,0.4,1.0,0.4,0.4,0.4,0.4,0.4,0,14.03,FURIA Youth,LOUD Academy
LOLTMNT02_68270,Varus,Xin Zhao,Taliyah,Alistar,Jax,Kalista,Maokai,Azir,Nautilus,K'Sante,0.8333333333333334,0.3333333333333333,0.42857142857142855,0.0,1.0,0.6,0.8,0.5,0.2,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.06,LOUD Academy,Liberty Academy
LOLTMNT02_68275,Ashe,Rell,Hwei,Seraphine,Aatrox,Caitlyn,Xin Zhao,Orianna,Neeko,Jax,0.5,0.5714285714285714,0.3333333333333333,0.5,0.5,0.5,0.5,0.4,0.5,1.0,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0,14.06,Liberty Academy,LOUD Academy
LOLTMNT02_69234,Varus,Xin Zhao,Azir,Nautilus,Gnar,Kalista,Sejuani,Sylas,Rell,Aatrox,0.8,0.0,1.0,0.5555555555555556,1.0,0.75,0.0,0.5,0.5,0.5714285714285714,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,14.06,LOUD Academy,Liberty Academy
LOLTMNT02_69457,Nautilus,Jax,Taliyah,Senna,Darius,Varus,Nocturne,Orianna,Alistar,Gragas,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.06,KaBuM! Academy,RED Academy
LOLTMNT02_69472,Tahm Kench,Brand,Tristana,Senna,Jax,Jinx,Sejuani,Hwei,Nautilus,Renekton,1.0,0.5,0.5,0.6666666666666666,1.0,0.5,0.8,1.0,0.625,0.75,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,1,14.06,KaBuM! Academy,RED Academy
LOLTMNT02_69489,Aphelios,Sejuani,Taliyah,Rell,Olaf,Kai'Sa,Xin Zhao,Veigar,Nautilus,Aatrox,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5555555555555556,0.5,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,1,14.06,KaBuM! Academy,RED Academy
LOLTMNT02_70139,Lucian,Volibear,Ahri,Nami,Rek'Sai,Aphelios,Vi,Taliyah,Lulu,Udyr,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.75,0.5,0.3333333333333333,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,1,14.06,RED Canids,KaBuM! Esports
LOLTMNT02_70149,Zeri,Xin Zhao,Ahri,Braum,Renekton,Kai'Sa,Jax,Annie,Nautilus,Gnar,0.0,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,0.5,0.7142857142857143,1.0,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0,14.06,KaBuM! Esports,RED Canids
LOLTMNT02_70170,Zeri,Rell,Orianna,Alistar,Aatrox,Xayah,Volibear,Neeko,Rakan,Rek'Sai,0.0,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0,14.06,KaBuM! Esports,RED Canids
LOLTMNT02_70393,Varus,Volibear,Azir,Nautilus,K'Sante,Zeri,Jarvan IV,Ahri,Braum,Rumble,0.6,0.5,0.0,0.6666666666666666,0.75,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0,14.06,Vivo Keyd Stars,Los Grandes
LOLTMNT02_70413,Zeri,Rek'Sai,Hwei,Rakan,Renekton,Jinx,Volibear,LeBlanc,Rell,Aatrox,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,14.06,Los Grandes,Vivo Keyd Stars
LOLTMNT02_70426,Zeri,Vi,Ahri,Milio,Olaf,Kai'Sa,Maokai,Veigar,Rakan,Jax,1.0,0.5,1.0,0.5,0.5,1.0,0.6,0.5,1.0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,14.06,Los Grandes,Vivo Keyd Stars
LOLTMNT02_70430,Zeri,Volibear,Aurelion Sol,Rell,Rek'Sai,Kai'Sa,Vi,Hwei,Rakan,Aatrox,0.6666666666666666,0.5,0.5,0.5,0.5,1.0,0.8,1.0,1.0,0.6666666666666666,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,14.06,Los Grandes,Vivo Keyd Stars
LOLTMNT02_70552,Lucian,Xin Zhao,Karma,Nami,Jax,Varus,Poppy,Azir,Ashe,K'Sante,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,14.06,LOUD,paiN Gaming
LOLTMNT02_70641,Zeri,Rell,Tristana,Alistar,Rumble,Jinx,Sejuani,Ahri,Thresh,Jax,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1,14.06,paiN Gaming Academy,Flamengo MDL
LOLTMNT02_70644,Jinx,Ivern,Hwei,Rell,Renekton,Senna,Jarvan IV,Ahri,Sejuani,Aatrox,0.5,1.0,0.5,1.0,1.0,0.75,0.5,0.5,0.5,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,14.06,Flamengo MDL,paiN Gaming Academy
LOLTMNT02_70649,Zeri,Jax,Corki,Rell,K'Sante,Jinx,Xin Zhao,Azir,Alistar,Gwen,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.06,paiN Gaming Academy,Flamengo MDL
LOLTMNT02_70656,Zeri,Maokai,Aurelion Sol,Gragas,Renekton,Xayah,Sejuani,Hwei,Rell,Jax,0.3333333333333333,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,0.0,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,1,14.06,paiN Gaming Academy,Flamengo MDL
LOLTMNT02_70736,Jinx,Maokai,Tristana,Braum,Rek'Sai,Ziggs,Sejuani,Jayce,Nautilus,Gwen,0.5,0.0,0.5,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.4,1,14.06,Vivo Keyd Stars Academy,FURIA Youth
LOLTMNT02_71410,Kai'Sa,Volibear,Sylas,Rakan,Aatrox,Sivir,Vi,Taliyah,Rell,Rek'Sai,0.5,0.0,0.5,0.5714285714285714,0.3333333333333333,0.5,0.8333333333333334,1.0,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,14.06,Los Grandes,Vivo Keyd Stars
LOLTMNT02_71562,Kai'Sa,Maokai,Aurelion Sol,Leona,Renekton,Zeri,Vi,Ahri,Alistar,Olaf,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.6666666666666666,0.5,0.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0,14.06,LOUD,paiN Gaming
LOLTMNT02_71576,Lucian,Lee Sin,Hwei,Nami,Jax,Aphelios,Vi,Karma,Lulu,Rek'Sai,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.25,0.5,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,1,14.06,LOUD,paiN Gaming
LOLTMNT02_71579,Kalista,Lee Sin,Aurelion Sol,Renata Glasc,Gnar,Senna,Sejuani,Hwei,Tahm Kench,Olaf,0.8333333333333334,0.6666666666666666,1.0,1.0,0.5,1.0,0.75,1.0,1.0,0.5,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0,14.06,paiN Gaming,LOUD
LOLTMNT02_71661,Varus,Rell,Ahri,Nautilus,Jax,Zeri,Maokai,Aurelion Sol,Tahm Kench,Aatrox,1.0,1.0,0.5,0.25,0.0,0.5,1.0,1.0,0.5,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.06,Flamengo MDL,paiN Gaming Academy
LOLTMNT02_71743,Jinx,Viego,Ahri,Rell,Gragas,Zeri,Vi,Aurelion Sol,Alistar,Rumble,0.5,0.0,0.6666666666666666,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,1.0,0.8,0.4,0.8,0.8,0.4,0.6,0.6,0.6,0.6,0.6,0,14.06,FURIA Youth,Vivo Keyd Stars Academy
LOLTMNT02_71747,Tristana,Maokai,Aurelion Sol,Renata Glasc,Rek'Sai,Jinx,Vi,Ahri,Nautilus,Olaf,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,1,14.06,Vivo Keyd Stars Academy,FURIA Youth
LOLTMNT02_75124,Miss Fortune,Nocturne,Orianna,Rakan,Jax,Jinx,Lee Sin,Ahri,Rell,Rek'Sai,0.5,0.6666666666666666,0.8333333333333334,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.06,Vivo Keyd Stars,RED Canids
LOLTMNT02_75139,Xayah,Volibear,Ahri,Rakan,Rek'Sai,Kai'Sa,Jarvan IV,Taliyah,Rell,Jax,0.8,1.0,0.7142857142857143,0.8,0.75,1.0,0.5,1.0,0.6666666666666666,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,14.06,RED Canids,Vivo Keyd Stars
LOLTMNT02_75176,Kai'Sa,Jarvan IV,Taliyah,Rell,Rek'Sai,Xayah,Vi,Azir,Rakan,Rumble,1.0,1.0,1.0,0.75,1.0,0.3333333333333333,0.25,0.4,0.6666666666666666,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0,14.06,Vivo Keyd Stars,paiN Gaming
LOLTMNT02_75180,Kai'Sa,Jarvan IV,Hwei,Rell,Rek'Sai,Xayah,Vi,Azir,Rakan,Rumble,0.8333333333333334,0.5,1.0,0.6,0.5,0.5,0.4,0.5,0.75,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,14.06,Vivo Keyd Stars,paiN Gaming
LOLTMNT02_75183,Xayah,Jax,Azir,Rell,Twisted Fate,Miss Fortune,Vi,Aurelion Sol,Rakan,Udyr,0.6,0.5,0.5714285714285714,0.0,0.5,0.0,0.8571428571428571,0.5,0.8333333333333334,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.06,paiN Gaming,Vivo Keyd Stars
LOLTMNT02_75190,Miss Fortune,Vi,Taliyah,Janna,Sion,Xayah,Rell,Ahri,Rakan,Jax,0.5,0.875,0.8,1.0,0.5,0.5,0.7142857142857143,0.7142857142857143,0.8,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0,14.06,Vivo Keyd Stars,paiN Gaming
LOLTMNT02_75236,Tristana,Volibear,Ahri,Nautilus,Zac,Jinx,Rell,Aurelion Sol,Lulu,Sion,0.5,0.5,1.0,0.6,0.5,0.0,0.0,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,1,14.06,LOUD Academy,FURIA Youth
LOLTMNT02_75248,Varus,Lee Sin,Hwei,Rell,K'Sante,Zeri,Jarvan IV,Corki,Nautilus,Udyr,0.8571428571428571,1.0,0.5,0.6,0.5,0.5,0.0,0.5,0.6,0.5,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0,14.06,LOUD Academy,FURIA Youth
LOLTMNT02_75250,Jinx,Sejuani,Sylas,Rell,Rek'Sai,Zeri,Maokai,Ahri,Lulu,Aatrox,0.25,0.2,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.6666666666666666,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0,14.06,FURIA Youth,LOUD Academy
LOLTMNT02_75282,Jinx,Volibear,Aurelion Sol,Nautilus,Udyr,Aphelios,Sejuani,Yone,Lulu,Sion,0.75,0.5,0.5,0.2,0.5,1.0,0.6666666666666666,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0,14.06,Flamengo Academy,KaBuM! Academy
LOLTMNT02_75289,Tristana,Volibear,Corki,Rell,Sion,Jinx,Jax,Orianna,Milio,Rek'Sai,0.5,0.0,1.0,0.8,0.5,1.0,1.0,0.6666666666666666,1.0,0.5,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,1,14.06,Flamengo Academy,KaBuM! Academy
LOLTMNT02_75291,Kalista,Wukong,Aurelion Sol,Neeko,Rek'Sai,Zeri,Xin Zhao,Corki,Rell,Zac,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.8333333333333334,0.5,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,1,14.06,KaBuM! Academy,Flamengo Academy
LOLTMNT02_75430,Zeri,Lee Sin,Azir,Rell,Rek'Sai,Aphelios,Maokai,Aurelion Sol,Thresh,Jax,0.5,0.75,0.5,0.5,0.5,0.3333333333333333,1.0,0.5,0.5,0.6666666666666666,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,1,14.06,LOUD,paiN Gaming
LOLTMNT02_75437,Zeri,Viego,Azir,Nautilus,Rek'Sai,Tristana,Maokai,Taliyah,Braum,Urgot,0.5,0.0,0.6666666666666666,0.5714285714285714,1.0,1.0,0.8888888888888888,1.0,1.0,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,14.06,LOUD,paiN Gaming
LOLTMNT02_75438,Varus,Sejuani,Azir,Nautilus,Jax,Kalista,Wukong,Taliyah,Braum,Rek'Sai,0.8,0.6666666666666666,0.5,0.5,1.0,0.625,0.5,1.0,1.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,14.06,LOUD,paiN Gaming
LOLTMNT02_75567,Varus,Jax,Aurelion Sol,Nautilus,Renekton,Zeri,Vi,Ahri,Rell,Rek'Sai,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.75,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1,14.06,paiN Gaming Academy,Vivo Keyd Stars Academy
LOLTMNT02_76119,Jinx,Rell,Orianna,Janna,Udyr,Xayah,Rek'Sai,Ahri,Rakan,Sion,0.75,0.6666666666666666,0.7142857142857143,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,1,14.06,Vivo Keyd Stars,RED Canids
LOLTMNT02_76122,Kai'Sa,Lee Sin,Ahri,Nautilus,Rek'Sai,Xayah,Rell,Veigar,Rakan,Renekton,1.0,0.6666666666666666,0.8333333333333334,0.75,1.0,0.5,0.7142857142857143,1.0,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,14.06,RED Canids,Vivo Keyd Stars
LOLTMNT02_76215,Tristana,Volibear,Hwei,Rell,Sion,Jinx,Poppy,Aurelion Sol,Lulu,Zac,1.0,1.0,0.6666666666666666,0.75,0.5,0.0,0.0,0.0,0.0,0.5,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0,14.06,LOUD Academy,FURIA Youth
LOLTMNT02_76223,Tristana,Lee Sin,Ahri,Rell,Zac,Senna,Maokai,Corki,Nautilus,Udyr,0.5,0.5,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6363636363636364,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.06,LOUD Academy,FURIA Youth
LOLTMNT02_76270,Zeri,Xin Zhao,Aurelion Sol,Rell,Zac,Varus,Sejuani,Yone,Alistar,Rek'Sai,0.0,0.8,0.0,0.7142857142857143,0.0,1.0,0.75,1.0,1.0,0.5,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,1,14.06,Flamengo Academy,KaBuM! Academy
LOLTMNT02_76271,Jinx,Volibear,Ahri,Nautilus,Rek'Sai,Zeri,Jax,Azir,Rell,K'Sante,0.5,1.0,0.5,0.8,0.3333333333333333,0.5,0.5,0.75,0.75,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,1,14.06,KaBuM! Academy,Flamengo Academy
LOLTMNT02_76419,Zeri,Sejuani,Taliyah,Rell,Renekton,Tristana,Maokai,Azir,Braum,Jax,1.0,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.875,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0,14.06,LOUD,paiN Gaming
LOLTMNT02_76420,Varus,Poppy,Taliyah,Alistar,Jax,Kalista,Xin Zhao,Aurelion Sol,Rell,Rumble,0.75,0.6666666666666666,0.5,1.0,1.0,0.7142857142857143,0.2,0.3333333333333333,0.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,14.06,LOUD,paiN Gaming
